customer_id,rfm_score,segment
C117029,2.333333333333333,at_risk
C117032,2.333333333333333,at_risk
C117033,2.0,churning
C117036,3.333333333333333,loyal
C117038,2.333333333333333,at_risk
C117041,2.6666666666666665,at_risk
C117048,1.6666666666666667,churning
C117051,2.333333333333333,at_risk
C117052,2.333333333333333,at_risk
C117053,3.6666666666666665,loyal
C117054,2.6666666666666665,at_risk
C117055,3.333333333333333,loyal
C117065,3.333333333333333,loyal
C117066,2.6666666666666665,at_risk
C117067,2.6666666666666665,at_risk
C117068,2.6666666666666665,at_risk
C117074,2.6666666666666665,at_risk
C117079,3.0,at_risk
C117082,2.0,churning
C117084,1.3333333333333333,churning
C117090,2.333333333333333,at_risk
C117091,3.333333333333333,loyal
C117092,2.6666666666666665,at_risk
C117094,2.6666666666666665,at_risk
C117096,1.3333333333333333,churning
C117101,2.333333333333333,at_risk
C117102,2.333333333333333,at_risk
C117106,2.333333333333333,at_risk
C117108,2.6666666666666665,at_risk
C117109,3.333333333333333,loyal
C117113,3.6666666666666665,loyal
C117116,2.0,churning
C117118,2.333333333333333,at_risk
C117123,2.333333333333333,at_risk
C117124,2.0,churning
C117127,1.6666666666666667,churning
C117134,3.0,at_risk
C117135,3.0,at_risk
C117138,3.0,at_risk
C117143,3.333333333333333,loyal
C117145,2.333333333333333,at_risk
C117147,2.333333333333333,at_risk
C117150,1.0,churning
C117158,2.0,churning
C117162,2.0,churning
C117164,3.6666666666666665,loyal
C117165,2.0,churning
C117169,2.0,churning
C117176,1.0,churning
C117180,1.3333333333333333,churning
C117182,3.0,at_risk
C117183,2.6666666666666665,at_risk
C117185,1.6666666666666667,churning
C117194,1.0,churning
C117195,2.333333333333333,at_risk
C117200,3.333333333333333,loyal
C117201,3.0,at_risk
C117208,2.0,churning
C117209,3.0,at_risk
C117214,2.333333333333333,at_risk
C117215,2.0,churning
C117218,2.6666666666666665,at_risk
C117219,2.6666666666666665,at_risk
C117220,3.333333333333333,loyal
C117229,3.0,at_risk
C117232,2.6666666666666665,at_risk
C117233,3.333333333333333,loyal
C117238,2.6666666666666665,at_risk
C117247,2.0,churning
C117251,1.0,churning
C117256,2.333333333333333,at_risk
C117259,2.0,churning
C117270,3.333333333333333,loyal
C117271,1.6666666666666667,churning
C117272,3.333333333333333,loyal
C117275,1.6666666666666667,churning
C117276,2.333333333333333,at_risk
C117279,2.6666666666666665,at_risk
C117288,3.0,at_risk
C117295,2.6666666666666665,at_risk
C117304,2.6666666666666665,at_risk
C117307,2.333333333333333,at_risk
C117313,2.6666666666666665,at_risk
C117317,3.0,at_risk
C117319,3.0,at_risk
C117320,2.333333333333333,at_risk
C117324,1.6666666666666667,churning
C117325,3.0,at_risk
C117327,1.0,churning
C117331,2.0,churning
C117335,2.6666666666666665,at_risk
C117338,2.333333333333333,at_risk
C117340,1.0,churning
C117342,2.6666666666666665,at_risk
C117343,2.0,churning
C117346,1.3333333333333333,churning
C117349,2.6666666666666665,at_risk
C117350,2.6666666666666665,at_risk
C117351,3.333333333333333,loyal
C117352,2.0,churning
C117353,1.6666666666666667,churning
C117354,2.0,churning
C117356,1.6666666666666667,churning
C117358,3.6666666666666665,loyal
C117360,1.6666666666666667,churning
C117362,2.333333333333333,at_risk
C117363,3.333333333333333,loyal
C117364,3.333333333333333,loyal
C117366,2.0,churning
C117369,2.6666666666666665,at_risk
C117373,3.0,at_risk
C117374,2.6666666666666665,at_risk
C117376,2.0,churning
C117379,3.333333333333333,loyal
C117381,3.333333333333333,loyal
C117384,2.333333333333333,at_risk
C117386,3.333333333333333,loyal
C117393,2.0,churning
C117394,1.3333333333333333,churning
C117395,3.0,at_risk
C117397,2.0,churning
C117406,2.0,churning
C117410,3.333333333333333,loyal
C117413,2.6666666666666665,at_risk
C117417,3.333333333333333,loyal
C117418,3.6666666666666665,loyal
C117421,3.333333333333333,loyal
C117424,3.0,at_risk
C117429,3.0,at_risk
C117434,1.0,churning
C117442,3.0,at_risk
C117444,3.0,at_risk
C117446,3.333333333333333,loyal
C117449,1.3333333333333333,churning
C117452,2.6666666666666665,at_risk
C117453,2.333333333333333,at_risk
C117455,1.3333333333333333,churning
C117458,3.0,at_risk
C117460,2.333333333333333,at_risk
C117466,3.333333333333333,loyal
C117472,1.6666666666666667,churning
C117473,3.333333333333333,loyal
C117480,1.0,churning
C117481,3.0,at_risk
C117483,1.6666666666666667,churning
C117485,2.333333333333333,at_risk
C117487,2.333333333333333,at_risk
C117491,2.0,churning
C117498,2.0,churning
C117500,2.333333333333333,at_risk
C117509,1.6666666666666667,churning
C117511,2.0,churning
C117512,1.6666666666666667,churning
C117524,2.0,churning
C117527,1.3333333333333333,churning
C117528,3.0,at_risk
C117530,1.3333333333333333,churning
C117534,3.6666666666666665,loyal
C117535,2.0,churning
C117541,2.333333333333333,at_risk
C117542,3.6666666666666665,loyal
C117545,1.0,churning
C117551,1.3333333333333333,churning
C117552,1.3333333333333333,churning
C117553,2.333333333333333,at_risk
C117554,2.0,churning
C117556,2.0,churning
C117562,2.0,churning
C117563,2.0,churning
C117567,1.6666666666666667,churning
C117569,3.333333333333333,loyal
C117572,2.6666666666666665,at_risk
C117573,3.333333333333333,loyal
C117575,1.3333333333333333,churning
C117576,3.333333333333333,loyal
C117577,2.333333333333333,at_risk
C117578,3.333333333333333,loyal
C117589,3.333333333333333,loyal
C117592,3.0,at_risk
C117596,1.3333333333333333,churning
C117597,3.0,at_risk
C117598,3.333333333333333,loyal
C117602,2.6666666666666665,at_risk
C117605,3.0,at_risk
C117607,2.333333333333333,at_risk
C117612,3.0,at_risk
C117624,3.0,at_risk
C117626,2.0,churning
C117632,2.333333333333333,at_risk
C117633,2.6666666666666665,at_risk
C117638,1.0,churning
C117646,2.0,churning
C117648,1.3333333333333333,churning
C117650,2.333333333333333,at_risk
C117651,2.333333333333333,at_risk
C117655,1.3333333333333333,churning
C117661,3.333333333333333,loyal
C117662,3.0,at_risk
C117672,1.6666666666666667,churning
C117675,1.0,churning
C117680,3.333333333333333,loyal
C117681,3.333333333333333,loyal
C117682,2.6666666666666665,at_risk
C117687,1.6666666666666667,churning
C117689,2.0,churning
C117695,2.333333333333333,at_risk
C117698,2.333333333333333,at_risk
C117699,3.0,at_risk
C117700,2.0,churning
C117707,3.0,at_risk
C117709,3.333333333333333,loyal
C117714,1.3333333333333333,churning
C117717,2.6666666666666665,at_risk
C117722,2.333333333333333,at_risk
C117728,2.6666666666666665,at_risk
C117733,2.0,churning
C117734,2.6666666666666665,at_risk
C117735,2.6666666666666665,at_risk
C117737,2.6666666666666665,at_risk
C117746,3.0,at_risk
C117747,1.6666666666666667,churning
C117749,2.333333333333333,at_risk
C117750,3.0,at_risk
C117752,2.6666666666666665,at_risk
C117753,2.333333333333333,at_risk
C117755,2.0,churning
C117756,2.333333333333333,at_risk
C117759,1.3333333333333333,churning
C117765,2.6666666666666665,at_risk
C117766,2.333333333333333,at_risk
C117771,2.6666666666666665,at_risk
C117772,2.0,churning
C117774,1.6666666666666667,churning
C117779,3.333333333333333,loyal
C117781,2.333333333333333,at_risk
C117788,2.0,churning
C117795,3.0,at_risk
C117797,1.6666666666666667,churning
C117798,2.333333333333333,at_risk
C117799,2.6666666666666665,at_risk
C117800,3.333333333333333,loyal
C117805,2.6666666666666665,at_risk
C117810,3.333333333333333,loyal
C117812,2.0,churning
C117814,1.3333333333333333,churning
C117818,2.0,churning
C117823,2.333333333333333,at_risk
C117824,2.6666666666666665,at_risk
C117825,3.333333333333333,loyal
C117827,3.0,at_risk
C117829,2.6666666666666665,at_risk
C117831,2.333333333333333,at_risk
C117835,2.333333333333333,at_risk
C117836,3.333333333333333,loyal
C117840,2.333333333333333,at_risk
C117842,2.6666666666666665,at_risk
C117843,2.6666666666666665,at_risk
C117844,3.333333333333333,loyal
C117847,3.0,at_risk
C117848,2.333333333333333,at_risk
C117849,3.333333333333333,loyal
C117858,3.0,at_risk
C117860,1.3333333333333333,churning
C117862,2.0,churning
C117865,1.6666666666666667,churning
C117866,1.3333333333333333,churning
C117875,1.6666666666666667,churning
C117877,2.333333333333333,at_risk
C117880,2.6666666666666665,at_risk
C117881,2.333333333333333,at_risk
C117884,1.6666666666666667,churning
C117892,3.333333333333333,loyal
C117893,3.333333333333333,loyal
C117901,1.0,churning
C117903,2.0,churning
C117904,2.333333333333333,at_risk
C117907,3.0,at_risk
C117910,3.0,at_risk
C117912,3.0,at_risk
C117913,2.333333333333333,at_risk
C117914,1.6666666666666667,churning
C117916,3.6666666666666665,loyal
C117917,1.6666666666666667,churning
C117923,1.6666666666666667,churning
C117924,3.6666666666666665,loyal
C117928,3.6666666666666665,loyal
C117932,2.333333333333333,at_risk
C117933,1.6666666666666667,churning
C117935,2.333333333333333,at_risk
C117942,1.6666666666666667,churning
C117944,2.333333333333333,at_risk
C117949,3.333333333333333,loyal
C117956,3.333333333333333,loyal
C117957,1.6666666666666667,churning
C117958,2.0,churning
C117959,2.6666666666666665,at_risk
C117961,2.0,churning
C117969,3.0,at_risk
C117971,2.6666666666666665,at_risk
C117972,2.333333333333333,at_risk
C117982,3.6666666666666665,loyal
C117987,3.0,at_risk
C117990,1.6666666666666667,churning
C117991,1.6666666666666667,churning
C117995,2.333333333333333,at_risk
C117998,3.333333333333333,loyal
C118002,1.6666666666666667,churning
C118003,2.333333333333333,at_risk
C118004,1.3333333333333333,churning
C118005,3.333333333333333,loyal
C118013,2.6666666666666665,at_risk
C118018,2.0,churning
C118021,1.0,churning
C118023,3.0,at_risk
C118024,3.333333333333333,loyal
C118026,2.333333333333333,at_risk
C118028,2.333333333333333,at_risk
C118029,1.6666666666666667,churning
C118032,2.333333333333333,at_risk
C118039,2.6666666666666665,at_risk
C118040,3.333333333333333,loyal
C118043,2.333333333333333,at_risk
C118046,2.333333333333333,at_risk
C118049,2.6666666666666665,at_risk
C118050,2.0,churning
C118059,2.333333333333333,at_risk
C118061,2.6666666666666665,at_risk
C118063,2.6666666666666665,at_risk
C118065,2.0,churning
C118067,2.333333333333333,at_risk
C118073,2.333333333333333,at_risk
C118074,1.6666666666666667,churning
C118077,3.0,at_risk
C118084,2.0,churning
C118085,2.0,churning
C118087,2.0,churning
C118100,1.6666666666666667,churning
C118101,2.333333333333333,at_risk
C118103,2.0,churning
C118114,1.6666666666666667,churning
C118116,2.6666666666666665,at_risk
C118119,3.0,at_risk
C118122,3.0,at_risk
C118125,2.0,churning
C118129,2.333333333333333,at_risk
C118131,2.6666666666666665,at_risk
C118134,2.333333333333333,at_risk
C118138,3.333333333333333,loyal
C118148,2.0,churning
C118149,2.333333333333333,at_risk
C118150,1.3333333333333333,churning
C118158,3.333333333333333,loyal
C118160,3.0,at_risk
C118167,2.6666666666666665,at_risk
C118168,3.0,at_risk
C118170,3.6666666666666665,loyal
C118171,2.333333333333333,at_risk
C118172,2.333333333333333,at_risk
C118179,2.0,churning
C118180,2.333333333333333,at_risk
C118186,1.6666666666666667,churning
C118189,3.0,at_risk
C118191,2.333333333333333,at_risk
C118193,1.0,churning
C118194,2.333333333333333,at_risk
C118201,1.3333333333333333,churning
C118204,1.3333333333333333,churning
C118205,2.0,churning
C118211,2.333333333333333,at_risk
C118218,3.0,at_risk
C118224,1.6666666666666667,churning
C118227,1.0,churning
C118230,2.333333333333333,at_risk
C118232,2.333333333333333,at_risk
C118234,1.6666666666666667,churning
C118236,1.6666666666666667,churning
C118239,2.0,churning
C118242,3.333333333333333,loyal
C118243,3.333333333333333,loyal
C118245,2.0,churning
C118247,2.333333333333333,at_risk
C118250,3.333333333333333,loyal
C118254,3.6666666666666665,loyal
C118256,2.6666666666666665,at_risk
C118259,2.0,churning
C118261,1.6666666666666667,churning
C118266,3.0,at_risk
C118276,2.333333333333333,at_risk
C118282,2.0,churning
C118284,2.6666666666666665,at_risk
C118288,2.6666666666666665,at_risk
C118289,1.3333333333333333,churning
C118291,1.6666666666666667,churning
C118292,2.0,churning
C118294,2.333333333333333,at_risk
C118295,1.0,churning
C118298,2.0,churning
C118306,2.6666666666666665,at_risk
C118311,3.0,at_risk
C118312,1.3333333333333333,churning
C118314,2.0,churning
C118315,2.6666666666666665,at_risk
C118318,1.3333333333333333,churning
C118320,1.3333333333333333,churning
C118321,2.0,churning
C118324,1.6666666666666667,churning
C118327,2.333333333333333,at_risk
C118330,2.0,churning
C118331,2.6666666666666665,at_risk
C118332,1.6666666666666667,churning
C118338,2.6666666666666665,at_risk
C118339,2.0,churning
C118341,1.0,churning
C118342,2.333333333333333,at_risk
C118347,1.0,churning
C118348,2.6666666666666665,at_risk
C118349,2.0,churning
C118353,2.0,churning
C118366,1.0,churning
C118369,3.0,at_risk
C118370,2.0,churning
C118376,2.333333333333333,at_risk
C118380,3.0,at_risk
C118381,3.333333333333333,loyal
C118383,2.6666666666666665,at_risk
C118384,2.0,churning
C118386,2.6666666666666665,at_risk
C118389,3.333333333333333,loyal
C118391,2.333333333333333,at_risk
C118398,2.0,churning
C118399,2.0,churning
C118403,3.0,at_risk
C118405,2.6666666666666665,at_risk
C118407,3.0,at_risk
C118410,1.6666666666666667,churning
C118412,2.333333333333333,at_risk
C118413,2.6666666666666665,at_risk
C118415,2.0,churning
C118418,1.6666666666666667,churning
C118420,1.6666666666666667,churning
C118423,2.333333333333333,at_risk
C118427,2.333333333333333,at_risk
C118428,1.6666666666666667,churning
C118430,3.0,at_risk
C118432,1.6666666666666667,churning
C118435,1.3333333333333333,churning
C118439,2.333333333333333,at_risk
C118442,2.0,churning
C118444,2.0,churning
C118447,1.6666666666666667,churning
C118448,2.6666666666666665,at_risk
C118449,3.0,at_risk
C118451,1.6666666666666667,churning
C118457,2.333333333333333,at_risk
C118460,1.0,churning
C118461,2.333333333333333,at_risk
C118463,1.3333333333333333,churning
C118465,3.6666666666666665,loyal
C118466,3.333333333333333,loyal
C118467,3.0,at_risk
C118477,2.6666666666666665,at_risk
C118481,1.6666666666666667,churning
C118484,2.0,churning
C118485,1.6666666666666667,churning
C118492,1.3333333333333333,churning
C118493,2.0,churning
C118494,1.6666666666666667,churning
C118509,1.6666666666666667,churning
C118510,2.0,churning
C118513,3.333333333333333,loyal
C118519,2.6666666666666665,at_risk
C118521,2.333333333333333,at_risk
C118522,2.333333333333333,at_risk
C118524,2.333333333333333,at_risk
C118528,1.6666666666666667,churning
C118529,2.333333333333333,at_risk
C118535,1.6666666666666667,churning
C118536,2.333333333333333,at_risk
C118537,1.3333333333333333,churning
C118538,2.0,churning
C118541,1.3333333333333333,churning
C118542,2.0,churning
C118543,3.333333333333333,loyal
C118548,2.333333333333333,at_risk
C118549,2.6666666666666665,at_risk
C118550,3.333333333333333,loyal
C118551,1.6666666666666667,churning
C118564,1.3333333333333333,churning
C118567,2.0,churning
C118568,1.3333333333333333,churning
C118571,2.0,churning
C118572,1.6666666666666667,churning
C118574,3.0,at_risk
C118575,1.6666666666666667,churning
C118579,2.0,churning
C118584,1.6666666666666667,churning
C118586,2.0,churning
C118587,3.333333333333333,loyal
C118589,3.6666666666666665,loyal
C118593,1.0,churning
C118596,2.6666666666666665,at_risk
C118597,2.6666666666666665,at_risk
C118606,2.333333333333333,at_risk
C118608,2.333333333333333,at_risk
C118609,2.333333333333333,at_risk
C118612,3.0,at_risk
C118613,2.6666666666666665,at_risk
C118617,3.333333333333333,loyal
C118620,3.333333333333333,loyal
C118627,2.333333333333333,at_risk
C118631,2.0,churning
C118640,2.6666666666666665,at_risk
C118647,3.6666666666666665,loyal
C118651,2.0,churning
C118656,2.0,churning
C118657,2.333333333333333,at_risk
C118660,3.0,at_risk
C118669,2.6666666666666665,at_risk
C118674,1.6666666666666667,churning
C118676,2.6666666666666665,at_risk
C118684,3.0,at_risk
C118686,1.6666666666666667,churning
C118689,3.333333333333333,loyal
C118691,2.6666666666666665,at_risk
C118693,1.6666666666666667,churning
C118694,3.0,at_risk
C118695,2.6666666666666665,at_risk
C118702,3.0,at_risk
C118708,2.6666666666666665,at_risk
C118710,2.6666666666666665,at_risk
C118711,3.333333333333333,loyal
C118721,2.6666666666666665,at_risk
C118724,1.3333333333333333,churning
C118729,2.0,churning
C118734,3.0,at_risk
C118742,2.0,churning
C118744,2.0,churning
C118755,1.6666666666666667,churning
C118758,2.333333333333333,at_risk
C118761,3.6666666666666665,loyal
C118766,3.0,at_risk
C118769,2.0,churning
C118771,2.6666666666666665,at_risk
C118773,2.333333333333333,at_risk
C118774,2.333333333333333,at_risk
C118777,3.0,at_risk
C118779,3.333333333333333,loyal
C118780,2.333333333333333,at_risk
C118783,3.333333333333333,loyal
C118784,1.6666666666666667,churning
C118788,3.0,at_risk
C118792,2.333333333333333,at_risk
C118793,3.0,at_risk
C118798,1.3333333333333333,churning
C118801,2.333333333333333,at_risk
C118803,1.6666666666666667,churning
C118808,3.0,at_risk
C118814,2.333333333333333,at_risk
C118816,2.333333333333333,at_risk
C118822,1.3333333333333333,churning
C118823,3.0,at_risk
C118827,3.0,at_risk
C118828,2.333333333333333,at_risk
C118832,3.333333333333333,loyal
C118833,2.333333333333333,at_risk
C118838,2.6666666666666665,at_risk
C118847,2.6666666666666665,at_risk
C118850,3.6666666666666665,loyal
C118856,2.0,churning
C118858,2.333333333333333,at_risk
C118866,2.333333333333333,at_risk
C118869,3.333333333333333,loyal
C118870,2.6666666666666665,at_risk
C118872,1.6666666666666667,churning
C118873,2.333333333333333,at_risk
C118874,1.6666666666666667,churning
C118875,2.333333333333333,at_risk
C118877,3.0,at_risk
C118878,2.0,churning
C118879,3.0,at_risk
C118880,2.0,churning
C118881,1.3333333333333333,churning
C118883,1.6666666666666667,churning
C118884,1.6666666666666667,churning
C118886,1.0,churning
C118887,2.0,churning
C118891,1.0,churning
C118893,3.333333333333333,loyal
C118895,1.6666666666666667,churning
C118896,1.0,churning
C118898,1.6666666666666667,churning
C118899,1.6666666666666667,churning
C118910,1.6666666666666667,churning
C118914,2.6666666666666665,at_risk
C118917,3.6666666666666665,loyal
C118919,3.333333333333333,loyal
C118920,2.333333333333333,at_risk
C118923,3.0,at_risk
C118925,3.0,at_risk
C118926,2.0,churning
C118927,1.6666666666666667,churning
C118931,2.6666666666666665,at_risk
C118933,3.333333333333333,loyal
C118941,1.6666666666666667,churning
C118943,2.6666666666666665,at_risk
C118944,2.0,churning
C118946,2.333333333333333,at_risk
C118963,3.0,at_risk
C118969,2.0,churning
C118978,2.333333333333333,at_risk
C118981,1.6666666666666667,churning
C118985,2.333333333333333,at_risk
C118987,1.6666666666666667,churning
C118988,2.6666666666666665,at_risk
C118998,3.0,at_risk
C119004,1.0,churning
C119009,1.0,churning
C119010,2.6666666666666665,at_risk
C119013,3.6666666666666665,loyal
C119015,2.6666666666666665,at_risk
C119017,3.0,at_risk
C119020,3.333333333333333,loyal
C119021,2.6666666666666665,at_risk
C119022,1.3333333333333333,churning
C119027,2.6666666666666665,at_risk
C119029,2.0,churning
C119032,1.6666666666666667,churning
C119033,2.333333333333333,at_risk
C119037,1.6666666666666667,churning
C119039,1.6666666666666667,churning
C119042,3.6666666666666665,loyal
C119043,1.6666666666666667,churning
C119044,2.0,churning
C119045,3.333333333333333,loyal
C119046,2.6666666666666665,at_risk
C119048,2.333333333333333,at_risk
C119049,1.3333333333333333,churning
C119050,2.0,churning
C119052,3.333333333333333,loyal
C119058,2.6666666666666665,at_risk
C119065,3.6666666666666665,loyal
C119066,2.6666666666666665,at_risk
C119067,2.6666666666666665,at_risk
C119068,3.0,at_risk
C119070,1.6666666666666667,churning
C119071,1.6666666666666667,churning
C119074,3.0,at_risk
C119079,3.0,at_risk
C119087,2.333333333333333,at_risk
C119088,3.0,at_risk
C119090,3.0,at_risk
C119094,3.6666666666666665,loyal
C119099,2.333333333333333,at_risk
C119101,2.333333333333333,at_risk
C119105,1.6666666666666667,churning
C119106,3.0,at_risk
C119107,2.333333333333333,at_risk
C119112,2.0,churning
C119113,2.6666666666666665,at_risk
C119114,2.6666666666666665,at_risk
C119123,3.0,at_risk
C119126,2.333333333333333,at_risk
C119128,3.0,at_risk
C119132,3.333333333333333,loyal
C119133,2.333333333333333,at_risk
C119135,1.6666666666666667,churning
C119139,2.333333333333333,at_risk
C119140,2.0,churning
C119141,3.0,at_risk
C119143,2.333333333333333,at_risk
C119145,2.0,churning
C119151,2.333333333333333,at_risk
C119152,3.333333333333333,loyal
C119157,1.6666666666666667,churning
C119164,1.6666666666666667,churning
C119169,1.3333333333333333,churning
C119170,2.0,churning
C119174,1.0,churning
C119176,1.3333333333333333,churning
C119178,2.6666666666666665,at_risk
C119181,2.6666666666666665,at_risk
C119182,2.333333333333333,at_risk
C119187,1.6666666666666667,churning
C119189,2.333333333333333,at_risk
C119197,2.333333333333333,at_risk
C119198,2.0,churning
C119200,1.6666666666666667,churning
C119206,2.6666666666666665,at_risk
C119210,3.0,at_risk
C119218,3.0,at_risk
C119219,3.333333333333333,loyal
C119223,2.333333333333333,at_risk
C119225,2.333333333333333,at_risk
C119228,2.333333333333333,at_risk
C119229,2.0,churning
C119236,1.6666666666666667,churning
C119238,2.6666666666666665,at_risk
C119240,2.0,churning
C119244,2.0,churning
C119251,2.333333333333333,at_risk
C119253,3.0,at_risk
C119255,3.6666666666666665,loyal
C119256,2.0,churning
C119260,3.6666666666666665,loyal
C119266,3.333333333333333,loyal
C119270,1.3333333333333333,churning
C119271,2.6666666666666665,at_risk
C119274,2.0,churning
C119279,3.0,at_risk
C119282,2.6666666666666665,at_risk
C119283,3.6666666666666665,loyal
C119286,2.0,churning
C119287,1.6666666666666667,churning
C119290,2.0,churning
C119294,1.3333333333333333,churning
C119297,2.6666666666666665,at_risk
C119301,2.0,churning
C119302,1.6666666666666667,churning
C119305,3.0,at_risk
C119307,3.0,at_risk
C119309,2.333333333333333,at_risk
C119310,2.333333333333333,at_risk
C119313,3.333333333333333,loyal
C119318,2.333333333333333,at_risk
C119322,2.333333333333333,at_risk
C119325,2.0,churning
C119327,2.0,churning
C119335,2.0,churning
C119336,2.333333333333333,at_risk
C119340,2.333333333333333,at_risk
C119352,3.0,at_risk
C119354,3.0,at_risk
C119358,3.6666666666666665,loyal
C119359,3.0,at_risk
C119361,3.0,at_risk
C119362,1.6666666666666667,churning
C119364,2.333333333333333,at_risk
C119370,2.333333333333333,at_risk
C119371,1.6666666666666667,churning
C119373,3.0,at_risk
C119377,1.3333333333333333,churning
C119378,1.3333333333333333,churning
C119380,1.3333333333333333,churning
C119381,3.0,at_risk
C119387,3.333333333333333,loyal
C119404,2.333333333333333,at_risk
C119406,2.333333333333333,at_risk
C119408,2.333333333333333,at_risk
C119414,1.0,churning
C119416,2.0,churning
C119420,2.333333333333333,at_risk
C119421,1.3333333333333333,churning
C119424,2.0,churning
C119431,2.333333333333333,at_risk
C119432,1.6666666666666667,churning
C119433,1.3333333333333333,churning
C119440,2.333333333333333,at_risk
C119441,3.0,at_risk
C119444,1.6666666666666667,churning
C119451,2.333333333333333,at_risk
C119454,3.0,at_risk
C119455,3.333333333333333,loyal
C119456,1.3333333333333333,churning
C119458,2.333333333333333,at_risk
C119461,2.333333333333333,at_risk
C119462,3.333333333333333,loyal
C119466,2.6666666666666665,at_risk
C119470,3.0,at_risk
C119471,2.333333333333333,at_risk
C119474,1.6666666666666667,churning
C119475,2.333333333333333,at_risk
C119476,2.333333333333333,at_risk
C119478,2.6666666666666665,at_risk
C119483,1.0,churning
C119484,2.0,churning
C119485,1.6666666666666667,churning
C119490,2.6666666666666665,at_risk
C119493,2.6666666666666665,at_risk
C119495,3.0,at_risk
C119496,3.333333333333333,loyal
C119497,2.0,churning
C119498,2.0,churning
C119499,2.333333333333333,at_risk
C119504,3.333333333333333,loyal
C119512,1.6666666666666667,churning
C119515,2.0,churning
C119523,2.333333333333333,at_risk
C119524,3.333333333333333,loyal
C119527,1.3333333333333333,churning
C119529,2.0,churning
C119535,1.3333333333333333,churning
C119537,2.333333333333333,at_risk
C119542,3.6666666666666665,loyal
C119546,2.333333333333333,at_risk
C119547,2.333333333333333,at_risk
C119549,3.0,at_risk
C119554,2.333333333333333,at_risk
C119557,3.333333333333333,loyal
C119559,2.333333333333333,at_risk
C119562,2.0,churning
C119563,2.0,churning
C119566,2.333333333333333,at_risk
C119569,2.333333333333333,at_risk
C119570,2.6666666666666665,at_risk
C119572,2.333333333333333,at_risk
C119577,1.0,churning
C119579,2.333333333333333,at_risk
C119592,3.333333333333333,loyal
C119594,2.6666666666666665,at_risk
C119598,3.0,at_risk
C119599,1.6666666666666667,churning
C119600,2.0,churning
C119601,2.0,churning
C119603,3.0,at_risk
C119606,3.333333333333333,loyal
C119616,3.0,at_risk
C119622,2.0,churning
C119623,2.0,churning
C119626,2.6666666666666665,at_risk
C119627,3.0,at_risk
C119628,2.0,churning
C119632,1.3333333333333333,churning
C119634,2.333333333333333,at_risk
C119636,3.333333333333333,loyal
C119639,1.6666666666666667,churning
C119642,2.333333333333333,at_risk
C119648,3.333333333333333,loyal
C119650,3.0,at_risk
C119655,1.0,churning
C119656,3.6666666666666665,loyal
C119657,3.0,at_risk
C119658,2.333333333333333,at_risk
C119662,2.333333333333333,at_risk
C119663,3.0,at_risk
C119664,1.3333333333333333,churning
C119665,2.333333333333333,at_risk
C119666,1.6666666666666667,churning
C119671,1.3333333333333333,churning
C119679,1.3333333333333333,churning
C119687,1.3333333333333333,churning
C119688,2.333333333333333,at_risk
C119689,1.6666666666666667,churning
C119690,2.0,churning
C119691,2.0,churning
C119700,3.6666666666666665,loyal
C119703,1.6666666666666667,churning
C119704,1.6666666666666667,churning
C119709,2.0,churning
C119710,2.6666666666666665,at_risk
C119721,2.0,churning
C119723,1.6666666666666667,churning
C119726,3.0,at_risk
C119728,2.0,churning
C119731,2.0,churning
C119732,1.6666666666666667,churning
C119733,3.0,at_risk
C119734,1.6666666666666667,churning
C119738,2.333333333333333,at_risk
C119746,2.6666666666666665,at_risk
C119747,2.333333333333333,at_risk
C119748,2.0,churning
C119751,2.0,churning
C119752,2.6666666666666665,at_risk
C119758,2.0,churning
C119761,3.0,at_risk
C119762,2.0,churning
C119767,3.0,at_risk
C119768,2.333333333333333,at_risk
C119770,2.333333333333333,at_risk
C119772,1.3333333333333333,churning
C119774,1.6666666666666667,churning
C119779,2.0,churning
C119783,2.0,churning
C119789,1.3333333333333333,churning
C119791,2.6666666666666665,at_risk
C119804,1.3333333333333333,churning
C119806,2.6666666666666665,at_risk
C119811,2.6666666666666665,at_risk
C119818,1.3333333333333333,churning
C119819,3.0,at_risk
C119820,1.6666666666666667,churning
C119825,2.0,churning
C119831,1.6666666666666667,churning
C119833,3.6666666666666665,loyal
C119834,3.333333333333333,loyal
C119839,2.333333333333333,at_risk
C119840,3.0,at_risk
C119841,2.6666666666666665,at_risk
C119846,2.0,churning
C119857,2.333333333333333,at_risk
C119859,2.0,churning
C119861,2.0,churning
C119864,2.333333333333333,at_risk
C119874,2.333333333333333,at_risk
C119876,2.0,churning
C119877,2.0,churning
C119880,3.0,at_risk
C119882,2.6666666666666665,at_risk
C119888,3.0,at_risk
C119889,1.6666666666666667,churning
C119891,2.333333333333333,at_risk
C119892,1.3333333333333333,churning
C119894,2.333333333333333,at_risk
C119900,2.333333333333333,at_risk
C119902,3.6666666666666665,loyal
C119906,3.333333333333333,loyal
C119913,2.0,churning
C119914,2.333333333333333,at_risk
C119916,2.333333333333333,at_risk
C119919,2.6666666666666665,at_risk
C119920,2.0,churning
C119923,2.333333333333333,at_risk
C119926,1.6666666666666667,churning
C119930,2.333333333333333,at_risk
C119933,1.0,churning
C119934,2.0,churning
C119935,2.0,churning
C119939,1.6666666666666667,churning
C119941,2.6666666666666665,at_risk
C119943,1.6666666666666667,churning
C119944,3.0,at_risk
C119948,1.3333333333333333,churning
C119949,3.0,at_risk
C119951,2.6666666666666665,at_risk
